true,predicted_mean
0.9999999400000001,0.6577273711109309
0.87750024,0.6202042853147419
1.0000001,0.6739064857532182
0.10748153999999999,0.5387698173750624
0.64816463,0.6758456104299185
0.16575728,0.5040222608528109
0.4320798,0.5742983339455289
0.9999999,0.7040511971793758
0.8134615,0.5202818268534708
0.56955516,0.6190978745639979
0.8284602,0.7405418355226715
1.0,0.781370096868416
0.44977242,0.48366832019005196
0.6330399,0.5482238499251859
0.69187015,0.5329854314421747
0.15358216000000002,0.6312947509406716
0.09063843000000005,0.4985185591460099
0.7011031,0.6782395719753147
1.0,0.6571424029357149
0.9999999,0.6788861186827636
0.6005384,0.6353163693234197
0.60658866,0.6159479577020154
1.0000001,0.6871036294194135
1.0000001,0.5383377802855315
0.49190453,0.6294722608573465
0.18469499000000006,0.48264058490882844
0.6090784,0.6451810243069286
0.40495834,0.6305812561026046
0.44038977999999995,0.6145993100966111
0.11003611999999996,0.585957485646295
0.37069348,0.5102836476608377
0.16367023999999997,0.6152288113838212
0.39721662,0.5718725128417352
0.6921644,0.7449196809856922
1.0000001,0.6955031179297373
1.0000001,0.69777798204762
0.14234058999999993,0.585853913083127
0.039658219999999966,0.5428927739618565
0.52741194,0.6485209512310879
0.2342710500000001,0.5478207291770799
1.0000001,0.609902035540886
0.5690132,0.6763326248171795
0.49357975,0.5773014566410732
0.9999999,0.6695476812842225
0.2490889,0.5349141207608205
0.36682472,0.4796861407022269
-0.03225429700000004,0.5473511145647141
0.025854268999999985,0.6150634939759406
1.0000001,0.6204322861736996
1.0000002,0.5530672780299843
0.6719985,0.7075961761244287
0.66915846,0.5685702191793032
0.44415477000000003,0.6109108906299521
0.6012047,0.5702358612365497
0.735482,0.6507382298269163
0.11259693000000004,0.5845367378300725
0.8649392,0.634525668665007
0.6694172,0.6147413162593518
0.37647355,0.6581812743807877
0.7133038,0.6121383273871597
0.70585704,0.5321537258958041
0.52329993,0.5205113904120005
0.81455666,0.5719238332954892
0.1791991,0.5495794352706421
0.5551481,0.6575699385239974
0.39359978000000007,0.6807521365655257
0.46576506,0.656259955459963
0.003017213200000035,0.5493168777229108
0.13427555999999996,0.5579437518786463
0.55164504,0.7229869823846516
0.34968203,0.6010037651240852
0.83535683,0.6220817259145982
1.0000001,0.6761586823647523
0.38946956,0.473590561505736
0.8223145,0.7665742140402546
0.20228533000000004,0.462413105035948
1.0,0.715849811251991
1.0000001,0.6069425342298863
0.6792954,0.6710053516105267
0.14442172999999997,0.45921689782507413
1.0000002,0.7315355788390692
0.22396331999999997,0.5983614944767834
0.47205344,0.5238215402139432
1.0000001,0.650721628260103
1.0000002,0.5800923242513667
0.35521334,0.49661761590328135
1.0000002,0.6743133249403029
0.60923415,0.5971273675766884
1.0,0.7111095214571713
0.6186054,0.6874041479752973
0.22058478000000004,0.4825616442167715
0.8860004,0.6747138203523249
0.15265118,0.7342557029623837
0.7555824,0.7011396583468822
0.11309786,0.6611535527712844
0.61217284,0.6729265794103398
0.6622535,0.6259184284727348
0.52610403,0.6216680865814423
1.0000002,0.7338018392741138
1.0,0.7250540731909155
0.8579066,0.6665357200480851
0.09370571399999994,0.6095756377895775
0.12076880000000001,0.5315456582690121
0.93660486,0.6208248305967867
1.0000001,0.6936968169807223
1.0,0.6612612698467921
0.58480126,0.663109452945539
1.0000001,0.7483926368583245
0.12353053000000003,0.5767789834388881
1.0,0.6962224596823771
1.0000001,0.8038277581820953
0.3329616,0.5093674006180409
0.62623763,0.5688504289742634
1.0000001,0.7453048611120182
0.05873636999999998,0.4972832373824705
1.0,0.6186679417824514
0.74095976,0.6227437305306113
0.32296798,0.5746482591567972
1.0000002,0.6460264854840527
1.0000001,0.7555499738115771
1.0000001,0.6562720076649972
0.9022508,0.7542841956433181
0.45713103,0.47781140401634836
0.4368253000000001,0.6216358873044856
0.04579873999999995,0.47833376844150655
1.0000001,0.7384927481628265
0.21272352,0.5353811302597812
0.5378937,0.5896046275627966
0.47462064,0.5231215251696765
0.93038046,0.644523354087316
0.026209671000000045,0.5744328662491596
0.5774745,0.5547260640379368
0.9707203,0.7064943051912946
0.004727341199999957,0.5061742221260384
0.13050322000000003,0.5277662307182454
1.0000001,0.7635724927548408
0.006940081700000045,0.5598777626228922
1.0000002,0.6100979374380442
0.6745561,0.6481880547612708
0.6558618,0.5669406640690204
0.4245426,0.5568268938019817
0.14062368999999997,0.4647956768195307
0.47688708,0.7016869736787164
0.29195833,0.6400380402080383
0.4322753,0.5687667757006871
0.8736973,0.6920268267189903
1.0000002,0.7523983986400219
0.48452756,0.5539350837298789
1.0000001,0.649427846484208
1.0000001,0.7083225165719904
0.9138849,0.6175653202997682
0.17167666999999998,0.49761678366997275
0.9999999400000001,0.7489964498338458
0.509484,0.5598830796142378
1.0000001,0.7680237873442186
0.59951967,0.6887730630916808
0.90720445,0.6981296347408452
0.12515557999999993,0.49943679093902893
0.9112069,0.6692523768400235
1.0,0.7371650452165506
0.30335766,0.6983799668032512
0.37138078,0.572192322807422
1.0000001,0.7657396550527783
1.0000001,0.7445984910385652
1.0000001,0.8258309590923694
1.0,0.6878081280220661
0.37139216,0.6488444896123831
0.94080234,0.6827993119584038
0.26695310000000005,0.5585006483932305
0.599459,0.637199423671411
1.0000002,0.7670026518679799
1.0,0.7475779052588809
0.060862239999999956,0.5462723608053213
0.14572060000000003,0.5481261273887811
0.21857256000000003,0.5243213059785915
0.54600596,0.6151563563979651
0.9680731,0.7029842202268658
0.54330736,0.5637029599105234
0.3042215,0.6827716778065378
0.121961184,0.4967679484149962
0.11338978,0.6756517798455473
-0.0019482848999999858,0.5108598718004846
0.33466923,0.5836511957931829
0.5924101,0.5832299106227863
0.12799793000000004,0.4368216324812886
0.9359372,0.7172829172913899
0.60098827,0.5018667724583803
0.9549767,0.5734620531480862
1.0000001,0.706514738879378
0.38888955,0.5476816891563085
0.9999998000000001,0.7574167811067187
1.0,0.6940496826582332
1.0000002,0.6485216004253854
0.78608716,0.6479450304662088
-0.00529728500000004,0.5321160372675773
0.63755924,0.6464258418527327
0.24099839999999995,0.5509862626145757
0.70937264,0.6293548739200464
1.0000001,0.6252145715901892
0.6934131,0.5947167624267836
1.0000001,0.7182122823691649
0.42599958,0.5600300823384861
0.14831000000000005,0.6109984443164302
0.7922382,0.6499118504976401
1.0,0.5919041129829409
0.45178658,0.5801612404101254
0.8999903,0.6690894492485097
1.0000001,0.8062394892477187
1.0,0.6754329169231285
0.8501985,0.6915392034493699
1.0000002,0.6291251020814342
0.18332579999999998,0.6318472643578801
0.9123203,0.6923169603899191
0.63307446,0.6760051930236566
0.9999999400000001,0.651955133817513
0.20733266,0.5761042025880292
0.9999999,0.5323211706785592
0.9999999,0.6968662866887538
0.9312788,0.6253968575965779
0.5189765,0.6833657934713396
1.0000002,0.5757950930985772
0.9999999400000001,0.6515829115511057
0.09254673000000002,0.5154400241075775
1.0000001,0.5658301766035307
1.0000002,0.7221605620432737
0.5444813,0.5950310750654833
0.5475698,0.6086672104849356
1.0000002,0.6295251748933266
0.8273977,0.7241067602401967
0.4630735,0.5150644095187435
0.38557564999999994,0.5599711958031528
1.0000002,0.6831031154512026
0.8102492,0.5601557358855681
0.09141737000000005,0.5125446918449255
0.07920075000000004,0.6244944995571199
0.97973984,0.6266425749362333
0.772205,0.6681368261891901
0.06627095000000005,0.5125199841930521
0.27047375000000007,0.581177320272094
1.0000001,0.7357417432469846
0.07714717000000004,0.6695395833295145
0.07624611000000003,0.656808297039576
0.49953395,0.6317227444293373
0.63532406,0.5964656827970081
0.28425077,0.5078164080914747
0.36367798,0.6292391348483329
1.0,0.6467906518823219
0.11537929000000002,0.6173967843340874
1.0000001,0.7384861159104986
1.0000002,0.6790112827254685
1.0000002,0.6793972180329084
1.0000001,0.6474225720819337
0.06942434600000003,0.6485057299789234
0.7072335,0.7414277849713126
-0.03811271999999999,0.5132575976622757
0.06671603000000004,0.48240895321558264
1.0000001,0.6298571700229295
1.0000002,0.6310260890382569
1.0000002,0.6455545205008764
0.24608564,0.4577263057443351
0.53574157,0.6484261830761278
0.39879087,0.6365346307136089
0.15749426,0.6478624170669286
1.0,0.6974220072593436
0.5271882,0.5704414708080513
1.0000001,0.6485065376863854
1.0000001,0.6995330881639309
0.61464584,0.5643362011684424
0.32791027,0.5078719008545924
1.0000002,0.6051247332698092
0.022178779999999954,0.6107443771838772
0.9882814,0.682919781984124
0.9999999400000001,0.7692466052530029
0.055219196000000026,0.5848471967900258
1.0000001,0.588866108256536
0.23671516999999992,0.5843881022806424
1.0,0.7301352822672615
0.6849377,0.6590234029653931
0.5158586,0.607423675625468
1.0000004,0.7481926487612112
0.58827436,0.633609876000375
0.33353993,0.5012691153803699
0.06570529999999997,0.5026577473921303
0.3391741,0.5616453352464836
1.0,0.7332112210168608
-0.0022458685999999783,0.542360286652879
0.38263828,0.5182780879680149
0.9999999,0.67833734013657
0.13702906999999998,0.5506781322877407
0.17075800000000002,0.4799516231550054
0.28653213,0.49761005450931045
0.446531,0.4553291844799382
0.59774894,0.7306932849783648
0.6634259,0.573691725838538
0.36502025,0.5108016187739258
0.16652709,0.5297620572179508
0.6339986,0.6641055275226936
1.0,0.6583175262029349
0.9584135,0.757268315550703
0.41364568,0.6246847503513172
1.0,0.7098461002458167
0.43839878,0.5675054592234641
1.0,0.7721956885411267
1.0000001,0.6222844245787641
0.10189252999999998,0.6333994395437096
0.14168166999999998,0.5879906937046505
0.14821457999999993,0.5923714434460311
0.08755283999999997,0.5516988761064868
0.25170597,0.4760153508472471
0.02707201199999998,0.5329798469152859
0.97212744,0.6772692398575342
0.6226,0.6787686927485914
0.627145,0.5576256900029699
1.0000002,0.7039394697469417
0.9999999400000001,0.7977025462822185
0.9743388,0.666339255630652
0.07028159999999994,0.5024814868809819
0.50807565,0.552584223970043
1.0000001,0.6505773017115265
0.9999999400000001,0.8071819348615424
-0.010918355000000046,0.5195450869181253
1.0000001,0.7709219727790849
1.0000001,0.6958461168248293
1.0000002,0.6914241549573934
0.6935128,0.5503210348246584
0.5187603,0.6841184455354817
0.35070014,0.6425621208808753
0.33768407,0.5457478013768677
1.0000002,0.7393167253757341
0.3232238,0.5715229232619461
0.5117255,0.524734391534979
0.09653783999999999,0.46097369929817966
0.3042812,0.5829202106483584
0.9999999400000001,0.7357271162066307
1.0000001,0.5977825314644502
0.76339364,0.6713222210288293
1.0000001,0.6474500198719828
0.7081354,0.6168651158391127
0.85274976,0.6823631254567256
0.4933862,0.5945404055874256
0.9496494,0.6912064356817194
0.08836537600000005,0.6479022955980684
0.37168124,0.5290605081970295
0.09675230999999995,0.5018930793792772
1.0,0.7904965504090865
0.84734213,0.682958387682416
0.19973284000000002,0.519379730842052
0.5122484,0.5201432702836452
0.43403924,0.5471004096647695
0.31043005,0.6752688313726007
1.0,0.7726540289825601
0.9999999400000001,0.7349863325388402
0.20788845,0.5883093874028703
1.0000001,0.7224229531645501
0.9999999400000001,0.7492131926015366
0.54244024,0.5375516202818573
0.49127892,0.6362221984623301
0.24896923999999998,0.5625130193817656
1.0,0.6388463701412173
1.0,0.7071453215855736
0.47920012,0.6392616170707242
1.0000002,0.603214189949417
1.0000001,0.6699627642707136
1.0000001,0.7501231419635761
0.9922235,0.6000681355227069
1.0000002,0.7908955380422185
0.44919258,0.5663872661632171
0.14422983000000006,0.546268529178744
1.0000002,0.6935641134644511
1.0000002,0.768559282300601
0.4921638,0.7293208519780047
0.29059815,0.543945899237979
1.0000001,0.6751494151034645
0.30480915,0.5438124592861878
1.0000001,0.6868577258321585
1.0000001,0.6017799805285056
0.9999999400000001,0.8288464851890575
0.9999999400000001,0.7429313826433298
0.63677967,0.6024056339908649
0.028781827999999954,0.5422399450905036
0.9999999400000001,0.6114354107884767
0.049875859999999994,0.6217322924758418
1.0000001,0.7987265509922852
0.7322202,0.6939160357727143
1.0,0.7091622834406643
0.44091672,0.7069131236450046
1.0000001,0.5865050443448266
0.3683405,0.6360870472065429
1.0,0.7181542481744421
0.8396263,0.6254700451976036
1.0,0.6869711322356529
1.0000001,0.6449939372510108
0.008192356000000012,0.3825348115822619
1.0000002,0.7128233410080552
0.7293193,0.5685123099349403
0.6429262,0.5741386968795794
0.60390437,0.5728852633126795
1.0000002,0.7079252229692248
0.68809617,0.4947003563718322
0.8914997,0.6399414402531515
0.37347975,0.5582576496457465
1.0000001,0.731465497785038
1.0,0.6389742856307954
0.8133416,0.6342525849530908
1.0000001,0.7135795803078753
0.16389032999999997,0.5310300388249521
0.321162,0.6442501200177201
0.15307718999999997,0.605391224357518
0.07064797,0.5583322514879742
0.8071153,0.5815948454105124
0.5738298,0.5083059404362531
1.0,0.6839231452951315
0.46376538,0.600294453200175
0.08092438999999996,0.5736851284191599
0.05838493599999994,0.5248624493187384
0.35404417,0.5927516546386127
0.43353292,0.5526181819040579
1.0000001,0.6413471024199177
0.6460178,0.5573549852797935
0.71106434,0.6771180677411884
0.54719734,0.5591197678704583
0.34421384,0.5519910077859179
0.42598632,0.49893009815094314
1.0000001,0.81846624433796
1.0,0.8314545538153318
0.65580076,0.6783481452845455
0.06284281599999997,0.6023905180368703
0.14310911000000004,0.4648116094280323
0.5227968,0.5569767954247389
0.6799183,0.535928540871783
1.0000001,0.7643691800253509
0.004950644999999976,0.526922597939544
0.16799684000000004,0.5211550422540805
0.7238765,0.5399281989734931
